date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:01:36	28765/28765	---M--	200	added ('OK')	image/png	etag:%226214b112-705d%22	https://en.t-firefly.com/upload/portal/20220222/77633e8bc9145d957acd7954efd18409.png	D:/1/download/en.t-firefly.com/upload/portal/20220222/77633e8bc9145d957acd7954efd18409.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:36	34982/34982	---M--	200	added ('OK')	image/png	etag:%22632430c4-88a6%22	https://en.t-firefly.com/upload/portal/20220916/eb4f5524b1f5d5514bbae89dfb23fe03.png	D:/1/download/en.t-firefly.com/upload/portal/20220916/eb4f5524b1f5d5514bbae89dfb23fe03.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:36	39231/39231	---M--	200	added ('OK')	image/png	etag:%226281ad33-993f%22	https://en.t-firefly.com/upload/portal/20220516/f4496f141d5f6861372d84a1d9544f41.png	D:/1/download/en.t-firefly.com/upload/portal/20220516/f4496f141d5f6861372d84a1d9544f41.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:36	44848/44848	---M--	200	added ('OK')	image/png	etag:%2262f4d218-af30%22	https://en.t-firefly.com/upload/portal/20220811/da6fd11d14021309cb4bbe945634fc00.png	D:/1/download/en.t-firefly.com/upload/portal/20220811/da6fd11d14021309cb4bbe945634fc00.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:37	33595/33595	---M--	200	added ('OK')	image/png	etag:%22619f4810-833b%22	https://en.t-firefly.com/upload/portal/20211125/9c4ee6237156c73095dda4e4f728cad2.png	D:/1/download/en.t-firefly.com/upload/portal/20211125/9c4ee6237156c73095dda4e4f728cad2.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:37	35662/35662	---M--	200	added ('OK')	image/png	etag:%22601260d2-8b4e%22	https://en.t-firefly.com/upload/portal/20210128/ccf4ee70d376c086be7332b3711253c2.png	D:/1/download/en.t-firefly.com/upload/portal/20210128/ccf4ee70d376c086be7332b3711253c2.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:37	41356/41356	---M--	200	added ('OK')	image/png	etag:%225fb3ae92-a18c%22	https://en.t-firefly.com/upload/portal/20201117/431928a1f442ff7329ed5bcd6ba2537d.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/431928a1f442ff7329ed5bcd6ba2537d.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:37	42066/42066	---M--	200	added ('OK')	image/png	etag:%225fb3afe2-a452%22	https://en.t-firefly.com/upload/portal/20201117/6d4402d70a9646c26e6a255027834665.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/6d4402d70a9646c26e6a255027834665.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:38	36389/36389	---M--	200	added ('OK')	image/png	etag:%225fb3b000-8e25%22	https://en.t-firefly.com/upload/portal/20201117/61f17ee226598d7338218dfbefed30ee.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/61f17ee226598d7338218dfbefed30ee.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:38	39597/39597	---M--	200	added ('OK')	image/png	etag:%225fb3b019-9aad%22	https://en.t-firefly.com/upload/portal/20201117/0423c15eaf00ea3270e63f6e23402465.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/0423c15eaf00ea3270e63f6e23402465.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:38	39891/39891	---M--	200	added ('OK')	image/png	etag:%225fb3b091-9bd3%22	https://en.t-firefly.com/upload/portal/20201117/0f42d7e281cb5c343b5f1ced79c80da1.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/0f42d7e281cb5c343b5f1ced79c80da1.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:38	46300/46300	---M--	200	added ('OK')	image/png	etag:%226231aa06-b4dc%22	https://en.t-firefly.com/upload/portal/20220316/ef349ce0f199e1cb3d9e8c17da415d9b.png	D:/1/download/en.t-firefly.com/upload/portal/20220316/ef349ce0f199e1cb3d9e8c17da415d9b.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:38	29964/29964	---M--	200	added ('OK')	image/png	etag:%22605aa973-750c%22	https://en.t-firefly.com/upload/portal/20210324/79484b4ed79774635640989bc74d99af.png	D:/1/download/en.t-firefly.com/upload/portal/20210324/79484b4ed79774635640989bc74d99af.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:39	37178/37178	---M--	200	added ('OK')	image/png	etag:%225fb3b03c-913a%22	https://en.t-firefly.com/upload/portal/20201117/0be40a8f114768fa48e445a4ba81b658.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/0be40a8f114768fa48e445a4ba81b658.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:39	37701/37701	---M--	200	added ('OK')	image/png	etag:%225fb3b053-9345%22	https://en.t-firefly.com/upload/portal/20201117/0eecc21fecde5fb610b0bd56d1f576f0.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/0eecc21fecde5fb610b0bd56d1f576f0.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:39	32097/32097	---M--	200	added ('OK')	image/png	etag:%225fb3b062-7d61%22	https://en.t-firefly.com/upload/portal/20201117/b6f634c7c7797f5663f2d96553149f33.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/b6f634c7c7797f5663f2d96553149f33.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:39	34558/34558	---M--	200	added ('OK')	image/png	etag:%225fb49392-86fe%22	https://en.t-firefly.com/upload/portal/20201118/70aa23de9592d50a92b5eb48b4078614.png	D:/1/download/en.t-firefly.com/upload/portal/20201118/70aa23de9592d50a92b5eb48b4078614.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:40	40136/40136	---M--	200	added ('OK')	image/png	etag:%225fb3b028-9cc8%22	https://en.t-firefly.com/upload/portal/20201117/fdcff0d82ece378aede02e3d377b65ec.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/fdcff0d82ece378aede02e3d377b65ec.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:40	723/723	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Thu,%2029%20Sep%202022%2009:01:10%20GMT	https://en.t-firefly.com/doc/download/src	D:/1/download/en.t-firefly.com/doc/download/src	(from https://en.t-firefly.com/doc/download/127.html)
17:01:40	68702/68702	---M--	200	added ('OK')	image/png	etag:%226231b1e2-10c5e%22	https://en.t-firefly.com/upload/portal/20220316/a3ae8a20eb6da0e706dd7961a7f82420.png	D:/1/download/en.t-firefly.com/upload/portal/20220316/a3ae8a20eb6da0e706dd7961a7f82420.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:40	50133/50133	---M--	200	added ('OK')	image/png	etag:%2262a2ef35-c3d5%22	https://en.t-firefly.com/upload/portal/20220610/6a3b8ffd1c941d364187c45aa3fc61c7.png	D:/1/download/en.t-firefly.com/upload/portal/20220610/6a3b8ffd1c941d364187c45aa3fc61c7.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:42	58981/58981	---M--	200	added ('OK')	image/png	etag:%22630c7339-e665%22	https://en.t-firefly.com/upload/portal/20220829/8dcc092f42f4b5e2cb363aeb07e930a3.png	D:/1/download/en.t-firefly.com/upload/portal/20220829/8dcc092f42f4b5e2cb363aeb07e930a3.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:42	42053/42053	---M--	200	added ('OK')	image/png	etag:%2261e13024-a445%22	https://en.t-firefly.com/upload/portal/20220114/ef51443e05925d0e60bd93082c61f1f4.png	D:/1/download/en.t-firefly.com/upload/portal/20220114/ef51443e05925d0e60bd93082c61f1f4.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:42	49505/49505	---M--	200	added ('OK')	image/png	etag:%225fb3b151-c161%22	https://en.t-firefly.com/upload/portal/20201117/d207bda668c63480e846c11b07444aa3.png	D:/1/download/en.t-firefly.com/upload/portal/20201117/d207bda668c63480e846c11b07444aa3.png	(from https://en.t-firefly.com/doc/download/127.html)
17:01:42	42053/42053	---M--	200	added ('OK')	image/png	etag:%2260668f6e-a445%22	https://en.t-firefly.com/upload/portal/20210402/4aa682b4f13846f4906ed98cbf718532.png	D:/1/download/en.t-firefly.com/upload/portal/20210402/4aa682b4f13846f4906ed98cbf718532.png	(from https://en.t-firefly.com/doc/download/127.html)
